CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-15032,Male,1,79,No,Yes,47,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Transfer,71.88,3289.04,3,Yes
CUST-14212,Male,0,29,Yes,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.69,4823.82,1,Yes
CUST-13507,Female,1,78,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,No,Two Year,No,Credit Card,50.71,2011.47,5,No
CUST-10201,Female,0,32,No,No,6,No,No Phone Service,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Bank Transfer,70.93,426.19,3,Yes
CUST-11332,Female,0,35,No,Yes,70,No,No Phone Service,DSL,No,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer,39.39,2716.22,5,No
CUST-13502,Male,1,67,No,No,46,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Transfer,109.61,4851.44,2,No
CUST-12708,Male,1,82,No,No,18,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,No,Mailed Check,84.56,1499.55,0,No
CUST-15031,Female,0,28,Yes,No,37,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,72.42,2558.44,5,Yes
CUST-14662,Male,0,34,No,No,23,Yes,No,DSL,Yes,No,Yes,No,No,No,Two Year,Yes,Mailed Check,56.91,1281.83,2,No
CUST-14021,Male,0,28,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-Month,No,Electronic Check,53.77,1063.23,2,Yes
CUST-11854,Female,0,33,No,No,39,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,18.0,685.65,3,No
CUST-16470,Male,0,28,No,Yes,42,No,No Phone Service,DSL,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,75.14,3016.24,1,No
CUST-12872,Male,0,39,No,No,13,Yes,Yes,DSL,No,No,No,No,No,No,One Year,Yes,Bank Transfer,58.18,735.68,1,No
CUST-13030,Female,0,64,No,No,19,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Transfer,86.92,1655.32,2,No
CUST-11205,Male,0,20,No,No,19,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,81.92,1476.31,1,No
CUST-11645,Male,0,59,No,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,20.15,1439.0,1,No
CUST-13417,Female,1,72,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,60.68,2800.11,5,No
CUST-13476,Female,1,77,Yes,No,21,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,27.72,554.14,2,No
CUST-15938,Female,0,32,No,Yes,9,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,100.62,849.14,6,Yes
CUST-12861,Female,0,33,No,No,72,No,No Phone Service,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,87.67,6266.98,3,Yes
CUST-11792,Male,0,23,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One Year,No,Mailed Check,67.19,1267.85,0,Yes
CUST-15526,Male,0,48,No,Yes,60,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Transfer,58.84,3333.39,5,No
CUST-13797,Female,0,57,Yes,Yes,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,26.22,1832.34,3,No
CUST-13368,Male,0,58,Yes,No,39,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,34.45,1326.76,4,No
CUST-13367,Female,0,56,Yes,Yes,49,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,27.13,1295.37,2,Yes
CUST-13533,Male,0,39,No,Yes,13,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,61.13,749.98,1,Yes
CUST-16186,Female,0,61,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two Year,No,Mailed Check,70.58,1760.87,3,No
CUST-15109,Female,0,19,Yes,No,55,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,51.87,2774.99,5,No
CUST-13449,Female,1,78,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,72.13,2105.31,2,Yes
CUST-10603,Female,0,45,No,Yes,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,74.33,2060.85,4,Yes
CUST-13056,Female,0,55,Yes,Yes,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,18.27,751.51,2,No
CUST-16138,Male,1,65,Yes,No,26,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,21.37,551.36,0,No
CUST-10126,Male,0,45,Yes,No,10,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,One Year,Yes,Bank Transfer,82.05,784.93,5,No
CUST-13876,Male,0,59,No,Yes,8,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,72.05,542.63,3,No
CUST-12935,Male,0,32,No,Yes,72,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,Two Year,Yes,Credit Card,82.07,5882.51,2,No
CUST-15443,Female,0,36,Yes,No,50,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,21.64,1023.71,3,No
CUST-14451,Female,0,54,No,Yes,24,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,78.81,1816.11,4,No
CUST-13531,Male,0,26,Yes,Yes,25,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer,91.22,2182.81,6,Yes
CUST-12730,Male,0,21,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer,50.68,1679.17,1,No
CUST-10827,Male,0,46,No,No,16,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,93.68,1434.74,5,Yes
CUST-11639,Female,0,46,Yes,Yes,12,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,79.69,951.38,5,No
CUST-10984,Male,0,37,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,72.61,1589.34,4,Yes
CUST-13281,Male,0,60,No,No,10,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,22.46,218.03,2,No
CUST-17015,Female,0,27,Yes,Yes,57,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Bank Transfer,41.43,2240.63,0,No
CUST-12188,Male,0,50,No,Yes,24,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,77.38,1764.0,2,Yes
CUST-16497,Male,0,56,Yes,No,43,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,105.35,4323.95,4,No
CUST-12443,Female,0,63,No,Yes,49,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,64.17,3115.63,1,No
CUST-10362,Male,0,57,No,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,34.95,943.12,1,No
CUST-12349,Male,0,44,Yes,No,11,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Credit Card,84.18,888.11,2,No
CUST-10345,Female,0,41,No,No,43,Yes,No,DSL,Yes,No,No,No,No,No,One Year,Yes,Bank Transfer,42.82,1798.57,1,Yes
CUST-10814,Male,0,21,No,No,24,No,No Phone Service,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,44.09,998.25,3,Yes
CUST-14807,Female,0,42,Yes,Yes,20,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,67.35,1326.0,4,No
CUST-13205,Male,0,51,No,No,14,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,85.25,1159.28,7,Yes
CUST-15860,Female,1,80,No,No,12,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,20.57,245.59,1,No
CUST-16761,Female,0,28,Yes,No,15,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,94.79,1418.37,3,Yes
CUST-13325,Female,0,39,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer,70.44,277.82,5,Yes
CUST-14106,Female,0,38,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,66.26,320.34,0,Yes
CUST-16309,Female,0,24,No,No,54,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Electronic Check,70.4,3590.29,1,No
CUST-12116,Male,0,41,No,Yes,9,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.18,667.74,4,Yes
CUST-11834,Male,0,43,Yes,Yes,44,No,No Phone Service,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,59.35,2472.21,1,No
CUST-10793,Male,0,54,No,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Two Year,Yes,Mailed Check,64.28,2239.23,7,Yes
CUST-16983,Female,0,59,Yes,No,39,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,73.1,2711.16,3,Yes
CUST-12674,Female,0,36,No,Yes,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,25.11,141.14,1,Yes
CUST-10094,Male,0,27,No,Yes,62,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,50.85,3133.39,5,No
CUST-14225,Female,0,64,Yes,Yes,48,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,Yes,Credit Card,66.5,3015.98,3,No
CUST-13756,Male,1,77,Yes,Yes,56,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,No,Electronic Check,53.73,2926.22,4,Yes
CUST-12891,Female,1,83,No,Yes,72,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,86.68,6018.51,3,No
CUST-12371,Male,1,80,Yes,No,20,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Bank Transfer,67.21,1284.9,5,No
CUST-15844,Male,0,64,No,No,59,Yes,No,DSL,No,No,No,No,Yes,Yes,Two Year,Yes,Mailed Check,63.93,3571.24,0,No
CUST-16249,Male,0,39,No,Yes,28,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,20.26,551.75,2,No
CUST-13228,Female,1,72,No,No,29,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two Year,Yes,Electronic Check,56.44,1565.87,1,No
CUST-16749,Female,0,52,Yes,No,28,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,84.62,2261.54,3,Yes
CUST-12853,Male,0,19,Yes,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One Year,No,Mailed Check,66.04,572.68,2,No
CUST-16811,Male,0,58,No,Yes,8,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Transfer,82.2,638.79,1,No
CUST-12912,Female,0,64,Yes,No,24,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,19.88,472.07,4,Yes
CUST-11865,Female,0,61,No,No,52,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Transfer,90.89,4694.96,3,No
CUST-15754,Male,0,55,No,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,52.84,793.85,2,Yes
CUST-14612,Female,0,56,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No,No,No,Two Year,Yes,Electronic Check,54.83,1788.29,2,No
CUST-11857,Male,0,25,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Electronic Check,56.85,107.44,2,Yes
CUST-12645,Female,0,27,Yes,No,21,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,99.19,2049.04,3,Yes
CUST-12243,Male,1,82,Yes,No,54,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,81.65,4261.3,0,No
CUST-15373,Female,1,84,Yes,No,60,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,26.76,1571.5,1,No
CUST-12336,Female,0,37,No,No,7,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18.0,125.78,4,Yes
CUST-10950,Female,1,78,No,No,55,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,63.17,3465.06,1,No
CUST-13068,Female,0,62,No,No,1,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,53.9,49.09,3,Yes
CUST-11120,Female,0,51,No,No,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18.0,729.69,2,No
CUST-12597,Male,0,52,No,Yes,72,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,90.37,6411.67,4,No
CUST-12204,Male,0,55,No,No,50,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,One Year,Yes,Electronic Check,83.57,3955.25,1,No
CUST-10419,Female,0,29,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two Year,No,Mailed Check,65.9,2157.84,1,Yes
CUST-10922,Female,0,61,Yes,No,20,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,73.14,1462.89,4,No
CUST-11254,Male,0,48,No,No,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,63.62,2573.55,1,No
CUST-10477,Female,0,25,No,Yes,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,75.59,644.41,6,Yes
CUST-12035,Female,0,23,Yes,No,26,No,No Phone Service,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Bank Transfer,73.32,1883.54,2,No
CUST-16492,Female,0,48,No,No,33,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,29.9,942.98,3,No
CUST-15788,Female,0,21,Yes,Yes,25,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,20.62,493.63,3,Yes
CUST-15742,Female,0,41,No,No,45,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Bank Transfer,56.46,,2,No
CUST-15567,Male,0,20,Yes,No,14,Yes,No,Fiber Optic,Yes,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,99.47,1312.95,1,Yes
CUST-11202,Female,0,20,Yes,Yes,24,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Two Year,No,Electronic Check,80.59,1885.88,3,No
CUST-12626,Female,1,84,No,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,22.46,576.92,1,No
CUST-15765,Male,1,65,No,No,54,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,23.57,1234.08,0,Yes
CUST-16790,Male,1,84,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,58.3,397.68,1,No
CUST-11970,Male,0,38,Yes,No,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,18.0,359.77,0,No
CUST-13110,Male,0,31,Yes,No,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Transfer,18.0,283.47,0,Yes
CUST-14018,Male,0,59,Yes,No,28,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer,63.41,1725.0,5,No
CUST-12151,Male,0,22,No,Yes,48,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,No,Electronic Check,75.12,3458.2,2,No
CUST-13687,Female,0,37,No,No,15,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,86.06,1226.72,0,Yes
CUST-14916,Female,0,47,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,72.03,4357.82,3,No
CUST-11997,Male,0,60,Yes,No,30,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,70.94,2069.23,2,No
CUST-14033,Female,0,40,No,Yes,52,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,62.9,3218.04,4,No
CUST-16918,Male,0,18,Yes,Yes,43,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer,87.14,3650.56,5,Yes
CUST-13054,Female,1,78,No,Yes,19,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,21.7,387.47,7,No
CUST-11248,Female,1,84,No,Yes,32,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.09,614.17,0,No
CUST-12192,Female,0,30,Yes,No,50,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,No,Mailed Check,65.38,3213.6,5,Yes
CUST-12712,Male,0,26,No,No,43,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,22.11,934.83,3,Yes
CUST-10992,Female,1,71,No,Yes,11,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer,30.86,317.59,3,No
CUST-12190,Male,1,68,Yes,No,51,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,18.0,885.99,5,Yes
CUST-14670,Male,0,23,Yes,No,34,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,23.2,765.22,1,Yes
CUST-15142,Male,0,32,Yes,No,14,Yes,No,Fiber Optic,No,No,Yes,Yes,No,Yes,One Year,No,Electronic Check,84.99,1168.32,2,No
CUST-13762,Male,0,24,No,No,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer,19.52,142.76,1,No
CUST-13597,Female,0,53,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,66.62,,4,No
CUST-14711,Male,0,52,No,No,16,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Transfer,55.44,843.06,2,No
CUST-11318,Female,1,81,No,No,71,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,27.11,1907.74,2,No
CUST-11863,Female,0,19,No,No,72,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Bank Transfer,77.02,5339.62,2,Yes
CUST-12343,Male,1,68,No,No,27,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,74.24,1944.53,2,Yes
CUST-12449,Female,1,76,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer,75.28,1211.04,0,Yes
CUST-12136,Male,0,19,Yes,Yes,13,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,18.0,235.42,4,No
CUST-11065,Female,0,37,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,40.08,2811.0,4,Yes
CUST-15868,Male,0,35,No,Yes,16,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Transfer,60.93,941.59,0,No
CUST-17000,Female,1,81,No,No,59,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One Year,No,Mailed Check,56.06,3257.26,0,No
CUST-14227,Male,0,53,Yes,Yes,72,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Two Year,No,Electronic Check,97.1,6582.37,4,No
CUST-12621,Female,0,52,No,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,47.86,1190.76,0,No
CUST-10077,Female,0,38,Yes,Yes,14,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,76.8,1053.42,1,Yes
CUST-12898,Female,0,45,No,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,18.0,1240.5,1,No
CUST-14820,Female,0,36,Yes,No,38,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer,85.11,3122.55,4,No
CUST-11314,Male,0,39,No,No,72,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Electronic Check,79.24,5592.79,3,Yes
CUST-16157,Male,0,20,Yes,No,46,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,No,Electronic Check,70.92,3098.57,1,No
CUST-10872,Female,1,76,Yes,Yes,44,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,No,Mailed Check,80.58,3422.61,3,No
CUST-13850,Male,0,44,No,No,31,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,102.29,3152.8,6,Yes
CUST-15468,Female,0,55,Yes,No,9,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,28.28,230.57,0,No
CUST-16745,Male,0,64,Yes,No,23,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,59.98,1316.63,5,Yes
CUST-12965,Female,0,63,Yes,No,17,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,27.65,471.86,2,No
CUST-13391,Female,0,60,Yes,No,24,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,25.72,610.23,3,No
CUST-15415,Male,0,56,Yes,No,67,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,87.09,5486.21,3,No
CUST-12560,Female,0,25,No,Yes,50,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.25,3663.11,3,Yes
CUST-16909,Male,1,83,No,No,37,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,62.22,2179.1,0,Yes
CUST-12635,Male,0,34,Yes,No,8,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,18.44,,1,No
CUST-15256,Female,0,46,No,No,72,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,79.69,5605.69,2,No
CUST-13530,Male,0,53,Yes,Yes,32,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Two Year,No,Electronic Check,89.65,2810.95,2,No
CUST-10375,Male,0,48,Yes,No,23,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,68.74,1554.31,8,Yes
CUST-11908,Female,0,52,No,Yes,62,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,82.14,5086.12,4,No
CUST-14429,Male,0,48,Yes,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,56.48,1916.06,3,Yes
CUST-16103,Female,1,68,No,No,63,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,62.69,3848.49,3,No
CUST-16166,Female,1,76,No,No,33,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,24.07,758.88,1,No
CUST-14027,Female,1,84,Yes,No,26,No,No Phone Service,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,47.52,1201.58,1,Yes
CUST-11604,Male,0,47,Yes,No,17,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,63.71,1061.08,7,Yes
CUST-11118,Male,0,63,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Mailed Check,34.08,241.09,1,No
CUST-13677,Female,0,64,No,No,39,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,78.63,2955.94,2,No
CUST-13490,Female,0,51,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,63.2,1886.77,0,No
CUST-16860,Male,0,53,No,No,16,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check,62.8,967.04,1,No
CUST-12958,Male,0,46,No,Yes,27,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,24.33,652.38,5,Yes
