CustomerID,Gender,SeniorCitizen,Age,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn,AvgChargePerTenure,IsNewCustomer,HighSupportCalls,TotalAddonServices,ChargeVsTierAvg,IsMonthToMonth
CUST-10832,1,0,49,0,0,17,1,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,1,Electronic Check,87.95,1465.86,3.0,Yes,86.2270588235294,0,0,3,5.942389352148808,1
CUST-13079,1,0,46,1,0,13,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Bank Transfer,18.64,244.35,2.0,No,18.796153846153846,0,0,0,-4.10661135928526,0
CUST-13462,1,0,58,1,0,9,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,18.78,159.14,5.0,Yes,17.682222222222222,0,1,0,-3.9666113592852597,1
CUST-15297,1,0,46,0,0,23,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Mailed Check,20.06,443.96,1.0,Yes,19.30260869565217,0,0,0,-2.686611359285262,0
CUST-16179,1,0,25,1,0,7,1,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,1,Electronic Check,96.48,651.48,5.0,Yes,93.06857142857143,0,1,4,14.47238935214881,1
CUST-10054,0,0,64,1,0,9,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,29.08,255.57,2.0,Yes,28.396666666666665,0,0,0,6.3333886407147375,1
CUST-14064,1,0,50,0,0,11,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,1,Bank Transfer,99.13,1082.71,3.0,No,98.42818181818183,0,0,4,17.1223893521488,1
CUST-13451,0,1,77,0,0,9,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two Year,1,Bank Transfer,63.46,549.92,1.0,Yes,61.10222222222222,0,0,3,2.156467345207801,0
CUST-11901,1,0,29,0,1,40,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Electronic Check,21.82,828.88,2.0,No,20.722,0,0,0,-0.9266113592852605,0
CUST-11481,1,0,48,0,1,27,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,26.83,708.84,5.0,Yes,26.253333333333334,0,1,0,4.0833886407147375,1
CUST-14873,0,0,55,1,0,18,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,30.12,530.82,2.0,Yes,29.490000000000002,0,0,0,7.37338864071474,1
CUST-14895,1,0,34,1,1,11,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-Month,0,Electronic Check,64.89,697.64,6.0,No,63.42181818181818,0,1,4,3.586467345207801,1
CUST-14150,1,0,44,0,0,19,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-Month,0,Bank Transfer,59.03,1106.85,5.0,Yes,58.25526315789473,0,1,3,-2.2735326547921986,1
CUST-13335,1,0,45,1,0,13,1,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-Month,0,Credit Card,68.72,865.46,3.0,Yes,66.57384615384616,0,0,3,7.416467345207799,1
CUST-14926,1,0,28,1,0,22,1,No,Fiber Optic,No,No,No,No,No,No,One Year,1,Bank Transfer,67.97,1465.31,4.0,Yes,66.605,0,1,0,-14.037610647851196,0
CUST-10946,0,1,78,1,0,30,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-Month,1,Electronic Check,72.52,2050.06,1.0,Yes,68.33533333333334,0,0,3,11.216467345207796,1
CUST-13293,1,0,44,1,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-Month,1,Bank Transfer,80.28,5584.69,5.0,No,77.56513888888888,0,1,4,18.9764673452078,1
CUST-12161,1,0,63,1,0,4,1,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,0,Bank Transfer,106.36,426.61,4.0,No,106.6525,1,1,5,24.352389352148805,0
CUST-16831,0,0,32,1,0,13,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,18.0,221.64,4.0,Yes,17.049230769230768,0,1,0,-4.746611359285261,1
CUST-15083,1,0,61,0,0,43,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,18.59,782.13,3.0,No,18.18906976744186,0,0,0,-4.156611359285261,1
CUST-15974,0,0,38,0,0,38,1,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,1,Credit Card,87.74,3289.58,5.0,No,86.5678947368421,0,1,3,5.7323893521488,0
CUST-13057,1,1,77,0,0,51,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Electronic Check,21.28,1040.73,2.0,No,20.406470588235294,0,0,0,-1.4666113592852597,0
CUST-15490,1,0,34,0,0,25,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,21.11,506.66,6.0,No,20.2664,0,1,0,-1.6366113592852614,1
CUST-10768,1,0,27,0,0,35,1,No,DSL,Yes,Yes,No,No,No,No,One Year,1,Bank Transfer,68.94,2405.47,2.0,No,68.72771428571428,0,0,2,7.636467345207798,0
CUST-16629,0,0,63,0,1,19,0,No Phone Service,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,0,Electronic Check,69.35,1318.15,4.0,Yes,69.3763157894737,0,1,1,-12.6576106478512,1
CUST-13495,0,0,18,1,0,53,1,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,1,Credit Card,77.5,3924.68,3.0,No,74.05056603773585,0,0,0,-4.507610647851195,0
CUST-10285,1,0,31,0,1,28,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,0,Electronic Check,77.66,2172.56,2.0,No,77.59142857142857,0,0,2,-4.347610647851198,1
CUST-16974,0,0,44,1,1,24,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,20.03,468.58,5.0,No,19.524166666666666,0,1,0,-2.7166113592852597,1
CUST-14524,0,0,44,1,0,53,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Credit Card,24.53,1295.43,2.0,No,24.442075471698114,0,0,0,1.7833886407147403,0
CUST-16272,0,0,24,1,0,11,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,20.07,209.45,2.0,Yes,19.04090909090909,0,0,0,-2.6766113592852605,1
CUST-12332,0,0,43,0,0,21,0,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,1,Electronic Check,77.24,1557.74,4.0,No,74.17809523809524,0,1,3,-4.7676106478512,1
CUST-12717,0,1,83,1,0,71,0,No Phone Service,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Electronic Check,92.95,6599.45,3.0,No,92.95,0,0,5,10.942389352148808,0
CUST-12079,1,1,76,0,0,32,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One Year,0,Mailed Check,78.44,2395.89,1.0,No,74.8715625,0,0,4,17.136467345207798,0
CUST-13389,1,0,38,0,0,72,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-Month,1,Electronic Check,68.6,4785.45,4.0,No,66.46458333333334,0,1,4,7.296467345207795,1
CUST-10722,1,0,32,0,0,23,1,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,1,Electronic Check,78.16,1708.29,4.0,Yes,74.27347826086957,0,1,3,-3.847610647851198,1
CUST-10951,1,0,46,0,1,15,1,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,0,Credit Card,91.16,1296.97,5.0,Yes,86.46466666666667,0,1,2,9.152389352148802,1
CUST-16148,0,1,78,1,0,54,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Bank Transfer,21.22,1145.02,1.0,No,21.204074074074075,0,0,0,-1.526611359285262,0
CUST-12262,1,0,33,1,1,64,0,No Phone Service,DSL,Yes,Yes,Yes,Yes,No,Yes,One Year,0,Electronic Check,79.27,4915.69,4.0,No,76.80765625,0,1,5,17.966467345207796,0
CUST-10989,0,0,43,0,0,1,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-Month,1,Credit Card,66.03,68.13,1.0,Yes,68.13,1,0,4,4.726467345207801,1
CUST-13212,0,0,41,1,1,28,0,No Phone Service,Fiber Optic,No,Yes,No,Yes,No,Yes,Two Year,0,Electronic Check,77.15,2034.8,1.0,No,72.67142857142856,0,0,3,-4.857610647851189,0
CUST-11759,0,0,48,0,1,60,1,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,0,Mailed Check,84.78,5038.15,3.0,No,83.96916666666667,0,0,2,2.7723893521488066,1
CUST-16932,0,0,56,0,1,26,1,Yes,Fiber Optic,No,Yes,No,No,No,No,Two Year,1,Credit Card,84.41,2105.73,1.0,No,80.98961538461539,0,0,1,2.402389352148802,0
CUST-14422,0,0,54,1,0,54,0,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,99.74,5072.31,4.0,Yes,93.93166666666667,0,1,5,17.7323893521488,1
CUST-15479,0,1,76,0,0,33,1,No,DSL,Yes,No,No,No,No,No,One Year,1,Mailed Check,46.67,1485.26,1.0,No,45.00787878787879,0,0,1,-14.633532654792198,0
CUST-11724,1,1,71,1,0,66,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-Month,1,Credit Card,51.25,3289.05,3.0,Yes,49.83409090909091,0,0,2,-10.0535326547922,1
CUST-15182,1,0,43,1,0,38,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,0,Mailed Check,61.89,2221.26,3.0,No,58.4542105263158,0,0,2,0.5864673452078009,1
CUST-10341,0,0,26,1,0,0,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,20.81,20.06,1.0,Yes,20.06,1,0,0,-1.936611359285262,1
CUST-13701,1,0,58,1,1,23,1,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,1,Mailed Check,84.18,1836.89,4.0,Yes,79.86478260869566,0,1,3,2.1723893521488122,1
CUST-14243,0,1,71,1,0,3,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-Month,0,Bank Transfer,74.53,214.83,1.0,No,71.61,1,0,4,13.226467345207801,1
CUST-10688,0,0,53,0,1,10,1,No,Fiber Optic,No,No,Yes,No,Yes,No,Two Year,1,Electronic Check,80.13,757.54,1.0,Yes,75.75399999999999,0,0,2,-1.8776106478511991,0
CUST-13432,0,0,35,1,0,24,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Mailed Check,19.63,463.72,0.0,No,19.32166666666667,0,0,0,-3.116611359285262,0
CUST-15203,1,0,47,0,0,37,1,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,0,Mailed Check,70.78,2616.31,1.0,No,70.71108108108108,0,0,1,-11.227610647851193,1
CUST-14944,0,0,21,0,1,43,1,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,1,Mailed Check,78.16,3159.14,2.0,No,73.46837209302325,0,0,2,-3.847610647851198,1
CUST-10966,0,0,53,0,0,22,1,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-to-Month,0,Electronic Check,94.39,2001.01,4.0,No,90.955,0,1,4,12.382389352148806,1
CUST-16659,1,0,62,1,1,72,1,Yes,DSL,No,No,No,No,Yes,Yes,One Year,0,Mailed Check,61.85,4218.58,1.0,No,58.591388888888886,0,0,2,0.5464673452078017,0
CUST-16886,1,0,42,0,0,32,0,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Credit Card,19.7,598.75,1.0,No,18.7109375,0,0,0,-3.0466113592852615,0
CUST-12203,1,0,51,0,0,8,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Electronic Check,27.55,219.19,1.0,Yes,27.39875,0,0,0,4.80338864071474,0
CUST-12713,1,0,44,0,0,34,0,No Phone Service,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,0,Electronic Check,68.94,2226.69,4.0,Yes,65.49088235294118,0,1,2,-13.067610647851197,1
CUST-14757,0,0,38,1,1,14,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Mailed Check,27.89,380.45,1.0,No,27.175,0,0,0,5.14338864071474,1
CUST-15098,0,0,23,1,0,13,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,1,Electronic Check,79.21,1023.96,2.0,Yes,78.76615384615386,0,0,2,-2.797610647851201,1
CUST-16211,0,0,45,0,1,10,0,No Phone Service,Fiber Optic,Yes,No,Yes,No,Yes,No,Two Year,0,Mailed Check,77.61,756.48,3.0,No,75.648,0,0,3,-4.397610647851195,0
CUST-16452,1,0,41,0,0,20,0,No Phone Service,DSL,Yes,Yes,No,No,No,Yes,One Year,0,Bank Transfer,55.84,1117.31,0.0,Yes,55.8655,0,0,3,-5.463532654792196,0
CUST-15280,0,0,43,0,0,16,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two Year,1,Credit Card,76.01,1168.83,1.0,No,73.051875,0,0,5,14.706467345207805,0
CUST-13572,1,0,39,1,0,53,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,1,Electronic Check,62.47,3157.35,6.0,Yes,59.57264150943396,0,1,3,1.1664673452077992,1
CUST-14805,0,0,38,0,1,9,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Electronic Check,18.52,157.53,2.0,No,17.503333333333334,0,0,0,-4.226611359285261,1
CUST-15299,1,0,39,1,0,14,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Bank Transfer,20.48,288.98,2.0,No,20.641428571428573,0,0,0,-2.2666113592852604,1
CUST-11990,1,1,75,1,1,72,1,No,DSL,No,No,No,No,Yes,No,Month-to-Month,0,Bank Transfer,51.75,3571.79,1.0,No,49.60819444444444,0,0,1,-9.5535326547922,1
CUST-14120,0,1,84,0,0,19,0,No Phone Service,DSL,Yes,No,No,No,Yes,No,Month-to-Month,1,Mailed Check,62.53,1163.78,2.0,Yes,61.25157894736842,0,0,2,1.2264673452078014,1
CUST-14759,0,0,53,1,0,7,1,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,1,Credit Card,76.13,500.09,6.0,Yes,71.44142857142857,0,1,3,-5.877610647851199,1
CUST-15901,1,0,48,0,0,40,1,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,1,Credit Card,74.57,2972.69,3.0,No,74.31725,0,0,1,-7.437610647851201,0
CUST-15298,1,1,77,1,0,13,1,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,1,Mailed Check,88.17,1129.96,1.0,Yes,86.92,0,0,2,6.162389352148807,0
CUST-16163,0,0,58,1,0,11,1,Yes,DSL,Yes,Yes,No,No,No,Yes,Two Year,0,Electronic Check,77.92,809.79,1.0,No,73.61727272727272,0,0,3,16.616467345207802,0
CUST-14971,1,0,18,1,0,34,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Electronic Check,18.32,606.68,0.0,No,17.843529411764706,0,0,0,-4.4266113592852605,0
CUST-16683,0,0,35,0,0,72,1,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One Year,1,Electronic Check,72.33,4967.33,3.0,No,68.99069444444444,0,0,4,-9.677610647851196,0
CUST-15034,0,1,78,0,0,69,1,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Mailed Check,78.27,5276.38,2.0,No,76.46927536231884,0,0,2,-3.7376106478511986,1
CUST-13600,1,1,74,1,0,31,1,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-to-Month,1,Mailed Check,86.69,2639.22,2.0,Yes,85.13612903225805,0,0,3,4.682389352148803,1
CUST-16437,1,0,55,0,1,23,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,25.67,578.89,3.0,No,25.16913043478261,0,0,0,2.923388640714741,1
CUST-17024,1,0,54,1,1,20,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Bank Transfer,22.82,431.0,3.0,No,21.55,0,0,0,0.0733886407147395,0
CUST-15816,1,0,31,0,1,16,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,23.57,368.2,4.0,Yes,23.0125,0,1,0,0.8233886407147395,1
CUST-10385,0,0,35,0,0,13,1,No,DSL,No,Yes,Yes,No,No,Yes,One Year,1,Mailed Check,70.8,890.02,0.0,No,68.46307692307693,0,0,3,9.496467345207797,0
CUST-16154,1,0,21,1,0,50,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,0,Credit Card,44.3,2159.33,3.0,Yes,43.1866,0,0,1,-17.003532654792203,1
CUST-16958,1,0,43,1,0,4,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,0,Credit Card,83.44,339.02,3.0,Yes,84.755,1,0,2,1.4323893521488031,1
CUST-10536,0,0,22,1,1,16,0,No Phone Service,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two Year,1,Electronic Check,100.72,1520.76,0.0,No,95.0475,0,0,4,18.712389352148804,0
CUST-16579,0,0,62,1,0,70,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Bank Transfer,27.75,1829.29,0.0,No,26.132714285714286,0,0,0,5.003388640714739,0
CUST-15032,1,1,79,0,1,47,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,1,Bank Transfer,71.88,3289.04,3.0,Yes,69.9795744680851,0,0,5,10.576467345207796,1
CUST-14212,1,0,29,1,0,72,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,70.69,4823.82,1.0,Yes,66.9975,0,0,5,9.386467345207798,1
CUST-13507,0,1,78,1,0,42,1,No,DSL,Yes,No,No,No,No,No,Two Year,0,Credit Card,50.71,2011.47,5.0,No,47.89214285714286,0,1,1,-10.593532654792199,0
CUST-10201,0,0,32,0,0,6,0,No Phone Service,Fiber Optic,No,No,No,No,No,Yes,Two Year,1,Bank Transfer,70.93,426.19,3.0,Yes,71.03166666666667,1,0,1,-11.077610647851188,0
CUST-11332,0,0,35,0,1,70,0,No Phone Service,DSL,No,No,No,No,No,Yes,Month-to-Month,0,Bank Transfer,39.39,2716.22,5.0,No,38.80314285714285,0,1,1,-21.9135326547922,1
CUST-13502,1,1,67,0,0,46,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,1,Bank Transfer,109.61,4851.44,2.0,No,105.46608695652174,0,0,5,27.602389352148805,0
CUST-12708,1,1,82,0,0,18,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,0,Mailed Check,84.56,1499.55,0.0,No,83.30833333333334,0,0,2,2.5523893521488077,0
CUST-15031,0,0,28,1,0,37,1,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,0,Credit Card,72.42,2558.44,5.0,Yes,69.14702702702702,0,1,2,-9.587610647851193,1
CUST-14662,1,0,34,0,0,23,1,No,DSL,Yes,No,Yes,No,No,No,Two Year,1,Mailed Check,56.91,1281.83,2.0,No,55.73173913043478,0,0,2,-4.393532654792203,0
CUST-14021,1,0,28,1,1,20,1,No,DSL,Yes,No,No,No,Yes,No,Month-to-Month,0,Electronic Check,53.77,1063.23,2.0,Yes,53.161500000000004,0,0,2,-7.533532654792197,1
CUST-11854,0,0,33,0,0,39,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,0,Credit Card,18.0,685.65,3.0,No,17.58076923076923,0,0,0,-4.746611359285261,0
CUST-16470,1,0,28,0,1,42,0,No Phone Service,DSL,No,Yes,No,Yes,Yes,Yes,One Year,1,Electronic Check,75.14,3016.24,1.0,No,71.81523809523809,0,0,4,13.8364673452078,0
CUST-12872,1,0,39,0,0,13,1,Yes,DSL,No,No,No,No,No,No,One Year,1,Bank Transfer,58.18,735.68,1.0,No,56.590769230769226,0,0,0,-3.1235326547922,0
CUST-13030,0,0,64,0,0,19,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-to-Month,0,Bank Transfer,86.92,1655.32,2.0,No,87.12210526315789,0,0,4,4.912389352148807,1
CUST-11205,1,0,20,0,0,19,0,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,1,Credit Card,81.92,1476.31,1.0,No,77.70052631578947,0,0,2,-0.08761064785119288,0
CUST-11645,1,0,59,0,0,72,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,1,Credit Card,20.15,1439.0,1.0,No,19.98611111111111,0,0,0,-2.596611359285262,0
CUST-13417,0,1,72,1,1,47,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,0,Credit Card,60.68,2800.11,5.0,No,59.5768085106383,0,1,2,-0.6235326547922,1
CUST-13476,0,1,77,1,0,21,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,1,Credit Card,27.72,554.14,2.0,No,26.387619047619047,0,0,0,4.973388640714738,0
CUST-15938,0,0,32,0,1,9,1,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-to-Month,1,Electronic Check,100.62,849.14,6.0,Yes,94.3488888888889,0,1,3,18.61238935214881,1
CUST-12861,0,0,33,0,0,72,0,No Phone Service,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,1,Mailed Check,87.67,6266.98,3.0,Yes,87.04138888888889,0,0,4,5.662389352148807,1
CUST-11792,1,0,23,1,0,20,1,Yes,DSL,No,No,Yes,No,No,Yes,One Year,0,Mailed Check,67.19,1267.85,0.0,Yes,63.3925,0,0,2,5.886467345207798,0
CUST-15526,1,0,48,0,1,60,1,No,DSL,Yes,Yes,No,No,Yes,No,Two Year,1,Bank Transfer,58.84,3333.39,5.0,No,55.5565,0,1,3,-2.4635326547921963,0
CUST-13797,0,0,57,1,1,72,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Mailed Check,26.22,1832.34,3.0,No,25.449166666666667,0,0,0,3.473388640714738,1
CUST-13368,1,0,58,1,0,39,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,0,Credit Card,34.45,1326.76,4.0,No,34.01948717948718,0,1,0,11.703388640714742,1
CUST-13367,0,0,56,1,1,49,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,27.13,1295.37,2.0,Yes,26.43612244897959,0,0,0,4.383388640714738,1
CUST-13533,1,0,39,0,1,13,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-Month,1,Electronic Check,61.13,749.98,1.0,Yes,57.690769230769234,0,0,2,-0.17353265479219715,1
CUST-16186,0,0,61,1,0,25,1,Yes,DSL,No,Yes,Yes,No,Yes,No,Two Year,0,Mailed Check,70.58,1760.87,3.0,No,70.4348,0,0,3,9.276467345207799,0
CUST-15109,0,0,19,1,0,55,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,1,Mailed Check,51.87,2774.99,5.0,No,50.45436363636363,0,1,1,-9.433532654792202,1
CUST-13449,0,1,78,1,1,31,1,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,1,Bank Transfer,72.13,2105.31,2.0,Yes,67.9132258064516,0,0,3,10.826467345207796,1
CUST-10603,0,0,45,0,1,28,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-Month,0,Credit Card,74.33,2060.85,4.0,Yes,73.60178571428571,0,1,4,13.026467345207799,1
CUST-13056,0,0,55,1,1,41,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Electronic Check,18.27,751.51,2.0,No,18.32951219512195,0,0,0,-4.476611359285261,0
CUST-16138,1,1,65,1,0,26,1,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,0,Mailed Check,21.37,551.36,0.0,No,21.206153846153846,0,0,0,-1.3766113592852598,0
CUST-10126,1,0,45,1,0,10,1,No,Fiber Optic,Yes,No,No,No,No,Yes,One Year,1,Bank Transfer,82.05,784.93,5.0,No,78.493,0,1,2,0.04238935214880257,0
CUST-13876,1,0,59,0,1,8,1,No,Fiber Optic,No,No,Yes,No,No,Yes,One Year,1,Credit Card,72.05,542.63,3.0,No,67.82875,0,0,2,-9.957610647851197,0
CUST-12935,1,0,32,0,1,72,0,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,Two Year,1,Credit Card,82.07,5882.51,2.0,No,81.70152777777778,0,0,1,0.062389352148798594,0
CUST-15443,0,0,36,1,0,50,1,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,1,Electronic Check,21.64,1023.71,3.0,No,20.4742,0,0,0,-1.1066113592852602,1
CUST-14451,0,0,54,0,1,24,1,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,1,Electronic Check,78.81,1816.11,4.0,No,75.67125,0,1,2,-3.1976106478511923,1
CUST-13531,1,0,26,1,1,25,1,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-to-Month,1,Bank Transfer,91.22,2182.81,6.0,Yes,87.3124,0,1,4,9.212389352148804,1
CUST-12730,1,0,21,0,0,34,1,No,DSL,No,No,No,Yes,Yes,No,Two Year,1,Bank Transfer,50.68,1679.17,1.0,No,49.387352941176474,0,0,2,-10.6235326547922,0
CUST-10827,1,0,46,0,0,16,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,1,Credit Card,93.68,1434.74,5.0,Yes,89.67125,0,1,5,11.672389352148812,1
CUST-11639,0,0,46,1,1,12,1,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,1,Electronic Check,79.69,951.38,5.0,No,79.28166666666667,0,1,1,-2.317610647851197,1
CUST-10984,1,0,37,1,1,22,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-Month,1,Mailed Check,72.61,1589.34,4.0,Yes,72.24272727272727,0,1,4,11.3064673452078,1
